Time,mean_vapor_pressure_deficit[unit:kPa]
1999-03-31 00:00:00Z,1.3200000524520874
1999-04-01 00:00:00Z,0.800000011920929
1999-04-02 00:00:00Z,0.9900000095367432
1999-04-03 00:00:00Z,0.9800000190734863
1999-04-04 00:00:00Z,1.0299999713897705
1999-04-05 00:00:00Z,1.0499999523162842
1999-04-06 00:00:00Z,1.0700000524520874
1999-04-07 00:00:00Z,0.9200000166893005
1999-04-08 00:00:00Z,1.100000023841858
1999-04-09 00:00:00Z,1.0800000429153442
1999-04-10 00:00:00Z,1.4500000476837158
1999-04-11 00:00:00Z,1.4700000286102295
1999-04-12 00:00:00Z,1.149999976158142
1999-04-13 00:00:00Z,1.6399999856948853
1999-04-14 00:00:00Z,2.2799999713897705
1999-04-15 00:00:00Z,2.6600000858306885
1999-04-16 00:00:00Z,2.5199999809265137
1999-04-17 00:00:00Z,3.180000066757202
1999-04-18 00:00:00Z,3.5
1999-04-19 00:00:00Z,3.640000104904175
1999-04-20 00:00:00Z,3.180000066757202
1999-04-21 00:00:00Z,2.5799999237060547
1999-04-22 00:00:00Z,1.9199999570846558
1999-04-23 00:00:00Z,1.440000057220459
1999-04-24 00:00:00Z,1.5299999713897705
1999-04-25 00:00:00Z,1.7599999904632568
1999-04-26 00:00:00Z,2.5
1999-04-27 00:00:00Z,2.5399999618530273
1999-04-28 00:00:00Z,1.690000057220459
1999-04-29 00:00:00Z,1.2400000095367432
1999-04-30 00:00:00Z,1.3899999856948853
1999-05-01 00:00:00Z,1.559999942779541
1999-05-02 00:00:00Z,1.9500000476837158
1999-05-03 00:00:00Z,1.6100000143051147
1999-05-04 00:00:00Z,1.7300000190734863
1999-05-05 00:00:00Z,2.490000009536743
1999-05-06 00:00:00Z,3.2300000190734863
1999-05-07 00:00:00Z,3.4000000953674316
1999-05-08 00:00:00Z,2.950000047683716
1999-05-09 00:00:00Z,2.3499999046325684
1999-05-10 00:00:00Z,2.3499999046325684
1999-05-11 00:00:00Z,2.6750001907348633
1999-05-12 00:00:00Z,3.009999990463257
1999-05-13 00:00:00Z,2.759999990463257
1999-05-14 00:00:00Z,2.5
1999-05-15 00:00:00Z,2.3299999237060547
1999-05-16 00:00:00Z,2.5
1999-05-17 00:00:00Z,3.130000114440918
1999-05-18 00:00:00Z,3.5
1999-05-19 00:00:00Z,3.2100000381469727
1999-05-20 00:00:00Z,3.069999933242798
1999-05-21 00:00:00Z,3.0399999618530273
1999-05-22 00:00:00Z,2.490000009536743
1999-05-23 00:00:00Z,2.390000104904175
1999-05-24 00:00:00Z,3.0299999713897705
1999-05-25 00:00:00Z,3.2799999713897705
1999-05-26 00:00:00Z,3.75
1999-05-27 00:00:00Z,3.9600000381469727
1999-05-28 00:00:00Z,4.119999885559082
1999-05-29 00:00:00Z,3.630000114440918
1999-05-30 00:00:00Z,3.4000000953674316
1999-05-31 00:00:00Z,3.4200000762939453
1999-06-01 00:00:00Z,2.9600000381469727
1999-06-02 00:00:00Z,2.130000114440918
1999-06-03 00:00:00Z,1.8300000429153442
1999-06-04 00:00:00Z,1.6699999570846558
1999-06-05 00:00:00Z,2.2300000190734863
1999-06-06 00:00:00Z,3.180000066757202
1999-06-07 00:00:00Z,3.299999952316284
1999-06-08 00:00:00Z,3.319999933242798
1999-06-09 00:00:00Z,3.359999895095825
1999-06-10 00:00:00Z,3.299999952316284
1999-06-11 00:00:00Z,3.5299999713897705
1999-06-12 00:00:00Z,3.9000000953674316
1999-06-13 00:00:00Z,4.570000171661377
1999-06-14 00:00:00Z,5.210000038146973
1999-06-15 00:00:00Z,5.019999980926514
1999-06-16 00:00:00Z,4.360000133514404
1999-06-17 00:00:00Z,4.429999828338623
1999-06-18 00:00:00Z,4.429999828338623
1999-06-19 00:00:00Z,4.820000171661377
1999-06-20 00:00:00Z,4.989999771118164
1999-06-21 00:00:00Z,4.46999979019165
1999-06-22 00:00:00Z,3.9000000953674316
1999-06-23 00:00:00Z,4.159999847412109
1999-06-24 00:00:00Z,4.610000133514404
1999-06-25 00:00:00Z,4.739999771118164
1999-06-26 00:00:00Z,4.630000114440918
1999-06-27 00:00:00Z,4.590000152587891
1999-06-28 00:00:00Z,4.559999942779541
1999-06-29 00:00:00Z,4.880000114440918
1999-06-30 00:00:00Z,4.860000133514404
1999-07-01 00:00:00Z,4.650000095367432
1999-07-02 00:00:00Z,4.130000114440918
1999-07-03 00:00:00Z,3.880000114440918
1999-07-04 00:00:00Z,3.885000228881836
1999-07-05 00:00:00Z,4.309999942779541
1999-07-06 00:00:00Z,4.409999847412109
1999-07-07 00:00:00Z,3.3499999046325684
1999-07-08 00:00:00Z,2.9100000858306885
1999-07-09 00:00:00Z,3.195000171661377
1999-07-10 00:00:00Z,3.700000047683716
1999-07-11 00:00:00Z,3.8399999141693115
1999-07-12 00:00:00Z,4.119999885559082
1999-07-13 00:00:00Z,3.619999885559082
1999-07-14 00:00:00Z,3.4200000762939453
1999-07-15 00:00:00Z,3.3499999046325684
1999-07-16 00:00:00Z,3.5
1999-07-17 00:00:00Z,3.7100000381469727
1999-07-18 00:00:00Z,3.6500000953674316
1999-07-19 00:00:00Z,3.859999895095825
1999-07-20 00:00:00Z,3.9800000190734863
1999-07-21 00:00:00Z,4.210000038146973
1999-07-22 00:00:00Z,4.550000190734863
1999-07-23 00:00:00Z,4.71999979019165
1999-07-24 00:00:00Z,4.349999904632568
1999-07-25 00:00:00Z,3.609999895095825
1999-07-26 00:00:00Z,3.799999952316284
1999-07-27 00:00:00Z,4.090000152587891
1999-07-28 00:00:00Z,3.440000057220459
1999-07-29 00:00:00Z,3.299999952316284
1999-07-30 00:00:00Z,3.930000066757202
1999-07-31 00:00:00Z,4.449999809265137
1999-08-01 00:00:00Z,4.480000019073486
1999-08-02 00:00:00Z,4.230000019073486
1999-08-03 00:00:00Z,4.630000114440918
1999-08-04 00:00:00Z,4.670000076293945
1999-08-05 00:00:00Z,4.074999809265137
1999-08-06 00:00:00Z,3.549999952316284
1999-08-07 00:00:00Z,3.5799999237060547
1999-08-08 00:00:00Z,3.7300000190734863
1999-08-09 00:00:00Z,3.9200000762939453
1999-08-10 00:00:00Z,3.4600000381469727
1999-08-11 00:00:00Z,3.4149999618530273
1999-08-12 00:00:00Z,3.7200000286102295
1999-08-13 00:00:00Z,3.880000114440918
1999-08-14 00:00:00Z,3.990000009536743
1999-08-15 00:00:00Z,3.680000066757202
1999-08-16 00:00:00Z,4.380000114440918
