Time,Grid2D Area Average11
1985-01-05 00:00:00 UTC,0.3831876516342163
1985-01-06 00:00:00 UTC,0.3586156666278839
1985-01-07 00:00:00 UTC,0.25653308629989624
1985-01-08 00:00:00 UTC,0.3329559564590454
1985-01-09 00:00:00 UTC,0.3482212722301483
1985-01-10 00:00:00 UTC,0.2956724166870117
1985-01-11 00:00:00 UTC,0.1964583843946457
1985-01-12 00:00:00 UTC,0.27455225586891174
1985-01-13 00:00:00 UTC,0.3459934890270233
1985-01-14 00:00:00 UTC,0.2961037755012512
1985-01-15 00:00:00 UTC,0.4577544927597046
1985-01-16 00:00:00 UTC,0.434596985578537
1985-01-17 00:00:00 UTC,0.504945695400238
1985-01-18 00:00:00 UTC,0.4806160032749176
1985-01-19 00:00:00 UTC,0.4896882176399231
1985-01-20 00:00:00 UTC,0.2645050883293152
1985-01-21 00:00:00 UTC,0.2789113521575928
1985-01-22 00:00:00 UTC,0.30148476362228394
1985-01-23 00:00:00 UTC,0.3403876721858978
1985-01-24 00:00:00 UTC,0.3118283450603485
1985-01-25 00:00:00 UTC,0.3134656846523285
1985-01-26 00:00:00 UTC,0.30605244636535645
1985-01-27 00:00:00 UTC,0.2313803881406784
1985-01-28 00:00:00 UTC,0.3489842712879181
1985-01-29 00:00:00 UTC,0.3532475233078003
1985-01-30 00:00:00 UTC,0.4197462201118469
1985-01-31 00:00:00 UTC,0.23181851208209991
1985-02-01 00:00:00 UTC,0.3489716053009033
1985-02-02 00:00:00 UTC,0.3673705458641052
1985-02-03 00:00:00 UTC,0.32960811257362366
1985-02-04 00:00:00 UTC,0.3166862428188324
1985-02-05 00:00:00 UTC,0.47428569197654724
1985-02-06 00:00:00 UTC,0.3857317864894867
1985-02-07 00:00:00 UTC,0.42313581705093384
1985-02-08 00:00:00 UTC,0.48347654938697815
1985-02-09 00:00:00 UTC,0.3728657066822052
1985-02-10 00:00:00 UTC,0.4046241044998169
1985-02-11 00:00:00 UTC,0.4232304096221924
1985-02-12 00:00:00 UTC,0.4274829030036926
1985-02-13 00:00:00 UTC,0.3005269765853882
1985-02-14 00:00:00 UTC,0.4360843598842621
1985-02-15 00:00:00 UTC,0.4402516782283783
1985-02-16 00:00:00 UTC,0.3933834135532379
1985-02-17 00:00:00 UTC,0.31927981972694397
