Time,air_temperature[unit:K]
1984-10-14 00:00:00 UTC,237.20726013183594
1984-10-15 00:00:00 UTC,236.8904571533203
1984-10-16 00:00:00 UTC,236.4431915283203
1984-10-17 00:00:00 UTC,236.4477996826172
1984-10-18 00:00:00 UTC,236.55162048339844
1984-10-19 00:00:00 UTC,236.50363159179688
1984-10-20 00:00:00 UTC,236.7567138671875
1984-10-21 00:00:00 UTC,236.6199188232422
1984-10-22 00:00:00 UTC,236.61033630371094
1984-10-23 00:00:00 UTC,236.71353149414062
1984-10-24 00:00:00 UTC,236.61239624023438
1984-10-25 00:00:00 UTC,236.7115020751953
1984-10-26 00:00:00 UTC,236.98219299316406
1984-10-27 00:00:00 UTC,237.1410369873047
1984-10-28 00:00:00 UTC,236.91944885253906
1984-10-29 00:00:00 UTC,237.05044555664062
1984-10-30 00:00:00 UTC,237.06072998046875
1984-10-31 00:00:00 UTC,236.82933044433594
1984-11-01 00:00:00 UTC,236.66455078125
1984-11-02 00:00:00 UTC,236.80751037597656
1984-11-03 00:00:00 UTC,237.18470764160156
1984-11-04 00:00:00 UTC,236.82806396484375
1984-11-05 00:00:00 UTC,236.7904052734375
1984-11-06 00:00:00 UTC,237.00247192382812
1984-11-07 00:00:00 UTC,237.1080322265625
1984-11-08 00:00:00 UTC,237.03933715820312
1984-11-09 00:00:00 UTC,236.7067413330078
1984-11-10 00:00:00 UTC,236.44029235839844
1984-11-11 00:00:00 UTC,236.74664306640625
1984-11-12 00:00:00 UTC,236.9113311767578
1984-11-13 00:00:00 UTC,237.04864501953125
1984-11-14 00:00:00 UTC,236.69744873046875
1984-11-15 00:00:00 UTC,236.49542236328125
1984-11-16 00:00:00 UTC,236.46852111816406
1984-11-17 00:00:00 UTC,236.6605224609375
1984-11-18 00:00:00 UTC,236.44615173339844
1984-11-19 00:00:00 UTC,236.4276580810547
1984-11-20 00:00:00 UTC,236.49600219726562
1984-11-21 00:00:00 UTC,236.58645629882812
1984-11-22 00:00:00 UTC,236.8385772705078
1984-11-23 00:00:00 UTC,236.80445861816406
1984-11-24 00:00:00 UTC,237.0204315185547
1984-11-25 00:00:00 UTC,236.62893676757812
1984-11-26 00:00:00 UTC,236.1514434814453
1984-11-27 00:00:00 UTC,235.888671875
1984-11-28 00:00:00 UTC,236.13491821289062
1984-11-29 00:00:00 UTC,236.35829162597656
1984-11-30 00:00:00 UTC,236.209228515625
1984-12-01 00:00:00 UTC,236.32057189941406
1984-12-02 00:00:00 UTC,236.06942749023438
1984-12-03 00:00:00 UTC,235.95050048828125
1984-12-04 00:00:00 UTC,235.9086151123047
1984-12-05 00:00:00 UTC,235.86776733398438
1984-12-06 00:00:00 UTC,235.99908447265625
1984-12-07 00:00:00 UTC,236.8190155029297
1984-12-08 00:00:00 UTC,237.14637756347656
1984-12-09 00:00:00 UTC,236.9462127685547
1984-12-10 00:00:00 UTC,236.863037109375
1984-12-11 00:00:00 UTC,237.01138305664062
1984-12-12 00:00:00 UTC,236.4884033203125
1984-12-13 00:00:00 UTC,236.00965881347656
1984-12-14 00:00:00 UTC,235.736083984375
1984-12-15 00:00:00 UTC,236.17340087890625
1984-12-16 00:00:00 UTC,236.20884704589844
1984-12-17 00:00:00 UTC,235.9556884765625
1984-12-18 00:00:00 UTC,235.9434356689453
1984-12-19 00:00:00 UTC,236.32672119140625
1984-12-20 00:00:00 UTC,236.4174041748047
1984-12-21 00:00:00 UTC,236.20574951171875
1984-12-22 00:00:00 UTC,236.06478881835938
1984-12-23 00:00:00 UTC,236.4057159423828
1984-12-24 00:00:00 UTC,236.08319091796875
1984-12-25 00:00:00 UTC,236.21495056152344
1984-12-26 00:00:00 UTC,236.65480041503906
1984-12-27 00:00:00 UTC,236.95098876953125
1984-12-28 00:00:00 UTC,237.0052490234375
