Time,Grid2D Area Average
1985-01-22 00:00:00 UTC,0.001035870285704732
1985-01-23 00:00:00 UTC,0.0017792430007830262
1985-01-24 00:00:00 UTC,0.0023139123804867268
1985-01-25 00:00:00 UTC,0.002432546578347683
1985-01-26 00:00:00 UTC,0.0030053812079131603
1985-01-27 00:00:00 UTC,0.0016846797661855817
1985-01-28 00:00:00 UTC,0.0016042455099523067
1985-01-29 00:00:00 UTC,0.001603029086254537
1985-01-30 00:00:00 UTC,0.0010717331897467375
1985-01-31 00:00:00 UTC,7.862136117182672E-4
1985-02-01 00:00:00 UTC,7.901163189671934E-4
1985-02-02 00:00:00 UTC,0.0010134028270840645
1985-02-03 00:00:00 UTC,0.001255449024029076
1985-02-04 00:00:00 UTC,0.0010476693278178573
1985-02-05 00:00:00 UTC,0.0015339694218710065
1985-02-06 00:00:00 UTC,0.0015759465750306845
1985-02-07 00:00:00 UTC,0.0020530649926513433
1985-02-08 00:00:00 UTC,0.0028243414126336575
1985-02-09 00:00:00 UTC,0.0027287236880511045
1985-02-10 00:00:00 UTC,0.00156392902135849
1985-02-11 00:00:00 UTC,0.0024141028989106417
1985-02-12 00:00:00 UTC,0.003342615207657218
1985-02-13 00:00:00 UTC,0.002800758695229888
1985-02-14 00:00:00 UTC,0.002984278602525592
1985-02-15 00:00:00 UTC,0.005460523534566164
1985-02-16 00:00:00 UTC,0.004220976494252682
1985-02-17 00:00:00 UTC,0.00390126695856452
1985-02-18 00:00:00 UTC,0.003983941860496998
1985-02-19 00:00:00 UTC,0.00548354908823967
1985-02-20 00:00:00 UTC,0.005945416167378426
1985-02-21 00:00:00 UTC,0.004272218327969313
1985-02-22 00:00:00 UTC,0.00436314707621932
1985-02-23 00:00:00 UTC,0.002518563764169812
1985-02-24 00:00:00 UTC,0.003928284160792828
1985-02-25 00:00:00 UTC,0.004604443442076445
1985-02-26 00:00:00 UTC,0.0030252081342041492
1985-02-27 00:00:00 UTC,0.0039152479730546474
1985-02-28 00:00:00 UTC,0.004614484030753374
1985-03-01 00:00:00 UTC,0.004712291993200779
1985-03-02 00:00:00 UTC,0.004818499553948641
1985-03-03 00:00:00 UTC,0.0031188770662993193
1985-03-04 00:00:00 UTC,0.002353288698941469
1985-03-05 00:00:00 UTC,0.003259161487221718
1985-03-06 00:00:00 UTC,0.005178327672183514
1985-03-07 00:00:00 UTC,0.005079969298094511
1985-03-08 00:00:00 UTC,0.0047149150632321835
1985-03-09 00:00:00 UTC,0.00516490126028657
1985-03-10 00:00:00 UTC,0.00637106504291296
1985-03-11 00:00:00 UTC,0.004786183126270771
1985-03-12 00:00:00 UTC,0.0028682134579867125
1985-03-13 00:00:00 UTC,0.0033955893013626337
1985-03-14 00:00:00 UTC,0.004538507200777531
1985-03-15 00:00:00 UTC,0.005355289671570063
1985-03-16 00:00:00 UTC,0.0036440198309719563
1985-03-17 00:00:00 UTC,0.006223970092833042
1985-03-18 00:00:00 UTC,0.006692489143460989
1985-03-19 00:00:00 UTC,0.005554546136409044
1985-03-20 00:00:00 UTC,0.005432174075394869
1985-03-21 00:00:00 UTC,0.005841879639774561
1985-03-22 00:00:00 UTC,0.004646317567676306
1985-03-23 00:00:00 UTC,0.005338247399777174
1985-03-24 00:00:00 UTC,0.008031562902033329
1985-03-25 00:00:00 UTC,0.010689680464565754
1985-03-26 00:00:00 UTC,0.008022214286029339
1985-03-27 00:00:00 UTC,0.006761197000741959
1985-03-28 00:00:00 UTC,0.004567837808281183
1985-03-29 00:00:00 UTC,0.002250676741823554
1985-03-30 00:00:00 UTC,0.0014094924554228783
1985-03-31 00:00:00 UTC,0.0029319971799850464
1985-04-01 00:00:00 UTC,0.004025937058031559
1985-04-02 00:00:00 UTC,0.007184491492807865
1985-04-03 00:00:00 UTC,0.008851210586726665
1985-04-04 00:00:00 UTC,0.007012427784502506
1985-04-05 00:00:00 UTC,0.005446954630315304
1985-04-06 00:00:00 UTC,0.005973284598439932
1985-04-07 00:00:00 UTC,0.005477289669215679
1985-04-08 00:00:00 UTC,0.006007153540849686
1985-04-09 00:00:00 UTC,0.008756634779274464
1985-04-10 00:00:00 UTC,0.008855441585183144
1985-04-11 00:00:00 UTC,0.011118317022919655
1985-04-12 00:00:00 UTC,0.010077005252242088
1985-04-13 00:00:00 UTC,0.008523230440914631
