Time,PPPPP
1984-12-10 00:00:00 UTC,0.007899999618530273
1984-12-11 00:00:00 UTC,0.009499999694526196
1984-12-12 00:00:00 UTC,0.003700000001117587
1984-12-13 00:00:00 UTC,0.0013999998336657882
1984-12-14 00:00:00 UTC,0.002199999988079071
1984-12-15 00:00:00 UTC,0.0027999996673315763
1984-12-16 00:00:00 UTC,0.003100000089034438
1984-12-17 00:00:00 UTC,0.0030000002589076757
1984-12-18 00:00:00 UTC,0.003999999724328518
1984-12-19 00:00:00 UTC,0.005599999334663153
1984-12-20 00:00:00 UTC,0.005900000222027302
1984-12-21 00:00:00 UTC,0.005499999970197678
1984-12-22 00:00:00 UTC,0.004999999422580004
1984-12-23 00:00:00 UTC,0.007400000002235174
1984-12-24 00:00:00 UTC,0.004599999636411667
1984-12-25 00:00:00 UTC,0.005299999378621578
1984-12-26 00:00:00 UTC,0.0066999997943639755
1984-12-27 00:00:00 UTC,0.006899999920278788
1984-12-28 00:00:00 UTC,0.009700000286102295
1984-12-29 00:00:00 UTC,0.004999999422580004
1984-12-30 00:00:00 UTC,0.006099999882280827
1984-12-31 00:00:00 UTC,0.0031999999191612005
1985-01-01 00:00:00 UTC,0.002099999925121665
1985-01-02 00:00:00 UTC,0.002099999925121665
1985-01-03 00:00:00 UTC,0.002499999711290002
1985-01-04 00:00:00 UTC,0.004999999422580004
1985-01-05 00:00:00 UTC,0.006500000134110451
1985-01-06 00:00:00 UTC,0.006899999920278788
1985-01-07 00:00:00 UTC,0.004699999466538429
1985-01-08 00:00:00 UTC,0.0015999999595806003
1985-01-09 00:00:00 UTC,0.0013999998336657882
1985-01-10 00:00:00 UTC,0.002199999988079071
1985-01-11 00:00:00 UTC,0.0013999998336657882
1985-01-12 00:00:00 UTC,0.001999999862164259
1985-01-13 00:00:00 UTC,0.0038999998942017555
1985-01-14 00:00:00 UTC,0.00419999985024333
1985-01-15 00:00:00 UTC,0.005299999378621578
1985-01-16 00:00:00 UTC,0.002599999774247408
1985-01-17 00:00:00 UTC,0.005199999548494816
1985-01-18 00:00:00 UTC,0.00570000009611249
1985-01-19 00:00:00 UTC,0.003999999724328518
1985-01-20 00:00:00 UTC,0.002199999988079071
1985-01-21 00:00:00 UTC,0.002099999925121665
1985-01-22 00:00:00 UTC,0.0017000000225380063
1985-01-23 00:00:00 UTC,0.002599999774247408
1985-01-24 00:00:00 UTC,0.003700000001117587
1985-01-25 00:00:00 UTC,0.0036000001709908247
1985-01-26 00:00:00 UTC,0.005299999378621578
1985-01-27 00:00:00 UTC,0.0027999996673315763
1985-01-28 00:00:00 UTC,0.0027000000700354576
1985-01-29 00:00:00 UTC,0.0031999999191612005
1985-01-30 00:00:00 UTC,0.0015999999595806003
1985-01-31 00:00:00 UTC,0.0011999999405816197
1985-02-01 00:00:00 UTC,0.0011999999405816197
1985-02-02 00:00:00 UTC,0.0015000001294538379
1985-02-03 00:00:00 UTC,0.001999999862164259
1985-02-04 00:00:00 UTC,0.0015999999595806003
1985-02-05 00:00:00 UTC,0.002499999711290002
1985-02-06 00:00:00 UTC,0.002499999711290002
1985-02-07 00:00:00 UTC,0.0031999999191612005
1985-02-08 00:00:00 UTC,0.004499999340623617
1985-02-09 00:00:00 UTC,0.0050999997183680534
1985-02-10 00:00:00 UTC,0.002199999988079071
1985-02-11 00:00:00 UTC,0.0035000001080334187
1985-02-12 00:00:00 UTC,0.005400000140070915
1985-02-13 00:00:00 UTC,0.00419999985024333
1985-02-14 00:00:00 UTC,0.00419999985024333
1985-02-15 00:00:00 UTC,0.00839999970048666
1985-02-16 00:00:00 UTC,0.006300000008195639
1985-02-17 00:00:00 UTC,0.006099999882280827
1985-02-18 00:00:00 UTC,0.005499999970197678
1985-02-19 00:00:00 UTC,0.008100000210106373
1985-02-20 00:00:00 UTC,0.010399999096989632
1985-02-21 00:00:00 UTC,0.007699999492615461
1985-02-22 00:00:00 UTC,0.007300000172108412
1985-02-23 00:00:00 UTC,0.004399999976158142
1985-02-24 00:00:00 UTC,0.006200000178068876
1985-02-25 00:00:00 UTC,0.00819999910891056
1985-02-26 00:00:00 UTC,0.0050999997183680534
1985-02-27 00:00:00 UTC,0.00570000009611249
1985-02-28 00:00:00 UTC,0.0066999997943639755
1985-03-01 00:00:00 UTC,0.007000000216066837
1985-03-02 00:00:00 UTC,0.007200000341981649
1985-03-03 00:00:00 UTC,0.006599999964237213
1985-03-04 00:00:00 UTC,0.00430000014603138
1985-03-05 00:00:00 UTC,0.00570000009611249
1985-03-06 00:00:00 UTC,0.00819999910891056
1985-03-07 00:00:00 UTC,0.009100000374019146
1985-03-08 00:00:00 UTC,0.007300000172108412
1985-03-09 00:00:00 UTC,0.007899999618530273
1985-03-10 00:00:00 UTC,0.011199998669326305
1985-03-11 00:00:00 UTC,0.008799999952316284
1985-03-12 00:00:00 UTC,0.004399999976158142
1985-03-13 00:00:00 UTC,0.004999999422580004
1985-03-14 00:00:00 UTC,0.006599999964237213
1985-03-15 00:00:00 UTC,0.00819999910891056
1985-03-16 00:00:00 UTC,0.005400000140070915
1985-03-17 00:00:00 UTC,0.009299999102950096
1985-03-18 00:00:00 UTC,0.010900000110268593
1985-03-19 00:00:00 UTC,0.008799999952316284
1985-03-20 00:00:00 UTC,0.008899999782443047
1985-03-21 00:00:00 UTC,0.008799999952316284
1985-03-22 00:00:00 UTC,0.007400000002235174
1985-03-23 00:00:00 UTC,0.008500000461935997
1985-03-24 00:00:00 UTC,0.011800000444054604
1985-03-25 00:00:00 UTC,0.015799999237060547
1985-03-26 00:00:00 UTC,0.013700000010430813
1985-03-27 00:00:00 UTC,0.011300000362098217
1985-03-28 00:00:00 UTC,0.008999998681247234
1985-03-29 00:00:00 UTC,0.004499999340623617
1985-03-30 00:00:00 UTC,0.002199999988079071
1985-03-31 00:00:00 UTC,0.005199999548494816
1985-04-01 00:00:00 UTC,0.0071000000461936
1985-04-02 00:00:00 UTC,0.01209999993443489
1985-04-03 00:00:00 UTC,0.014899998903274536
1985-04-04 00:00:00 UTC,0.013700000010430813
1985-04-05 00:00:00 UTC,0.009499999694526196
1985-04-06 00:00:00 UTC,0.01029999926686287
1985-04-07 00:00:00 UTC,0.008100000210106373
1985-04-08 00:00:00 UTC,0.008299999870359898
1985-04-09 00:00:00 UTC,0.013700000010430813
1985-04-10 00:00:00 UTC,0.012400000356137753
1985-04-11 00:00:00 UTC,0.01639999821782112
1985-04-12 00:00:00 UTC,0.015399998985230923
1985-04-13 00:00:00 UTC,0.012699998915195465
1985-04-14 00:00:00 UTC,0.015499998815357685
1985-04-15 00:00:00 UTC,0.019599998369812965
1985-04-16 00:00:00 UTC,0.020999997854232788
1985-04-17 00:00:00 UTC,0.01889999955892563
1985-04-18 00:00:00 UTC,0.01639999821782112
1985-04-19 00:00:00 UTC,0.012000001035630703
1985-04-20 00:00:00 UTC,0.012899999506771564
1985-04-21 00:00:00 UTC,0.011199998669326305
1985-04-22 00:00:00 UTC,0.007249999791383743
1985-04-23 00:00:00 UTC,0.009100000374019146
1985-04-24 00:00:00 UTC,0.011699998751282692
1985-04-25 00:00:00 UTC,0.008899999782443047
1985-04-26 00:00:00 UTC,0.004899999592453241
1985-04-27 00:00:00 UTC,0.0071000000461936
1985-04-28 00:00:00 UTC,0.010199999436736107
1985-04-29 00:00:00 UTC,0.006899999920278788
1985-04-30 00:00:00 UTC,0.007899999618530273
1985-05-01 00:00:00 UTC,0.009799999184906483
1985-05-02 00:00:00 UTC,0.012500000186264515
1985-05-03 00:00:00 UTC,0.01510000042617321
1985-05-04 00:00:00 UTC,0.016300000250339508
1985-05-05 00:00:00 UTC,0.015499998815357685
1985-05-06 00:00:00 UTC,0.009799999184906483
1985-05-07 00:00:00 UTC,0.010599998757243156
1985-05-08 00:00:00 UTC,0.013899998739361763
1985-05-09 00:00:00 UTC,0.018300000578165054
1985-05-10 00:00:00 UTC,0.018200000748038292
1985-05-11 00:00:00 UTC,0.012400000356137753
1985-05-12 00:00:00 UTC,0.009499999694526196
1985-05-13 00:00:00 UTC,0.005400000140070915
1985-05-14 00:00:00 UTC,0.00860000029206276
1985-05-15 00:00:00 UTC,0.011899999342858791
1985-05-16 00:00:00 UTC,0.010199999436736107
1985-05-17 00:00:00 UTC,0.00839999970048666
1985-05-18 00:00:00 UTC,0.008999998681247234
1985-05-19 00:00:00 UTC,0.010999999940395355
1985-05-20 00:00:00 UTC,0.009700000286102295
1985-05-21 00:00:00 UTC,0.007499999832361937
1985-05-22 00:00:00 UTC,0.009399998933076859
1985-05-23 00:00:00 UTC,0.012600000016391277
1985-05-24 00:00:00 UTC,0.015599999576807022
1985-05-25 00:00:00 UTC,0.017899999395012856
1985-05-26 00:00:00 UTC,0.018699999898672104
1985-05-27 00:00:00 UTC,0.016099998727440834
1985-05-28 00:00:00 UTC,0.018300000578165054
1985-05-29 00:00:00 UTC,0.023499997332692146
1985-05-30 00:00:00 UTC,0.02160000056028366
1985-05-31 00:00:00 UTC,0.01720000058412552
1985-06-01 00:00:00 UTC,0.017899999395012856
1985-06-02 00:00:00 UTC,0.017899999395012856
1985-06-03 00:00:00 UTC,0.014600000344216824
1985-06-04 00:00:00 UTC,0.009999998845160007
1985-06-05 00:00:00 UTC,0.009700000286102295
1985-06-06 00:00:00 UTC,0.016599999740719795
1985-06-07 00:00:00 UTC,0.026499999687075615
1985-06-08 00:00:00 UTC,0.03449999541044235
1985-06-09 00:00:00 UTC,0.021399999037384987
1985-06-10 00:00:00 UTC,0.0215000007301569
1985-06-11 00:00:00 UTC,0.013399999588727951
1985-06-12 00:00:00 UTC,0.013299999758601189
1985-06-13 00:00:00 UTC,0.020799998193979263
1985-06-14 00:00:00 UTC,0.02629999816417694
1985-06-15 00:00:00 UTC,0.021299997344613075
1985-06-16 00:00:00 UTC,0.030300000682473183
1985-06-17 00:00:00 UTC,0.01759999990463257
