Time,specific_humidity[unit:kg/kg]
1988-08-12 00:00:00 UTC,8.120134253886135E-8
1988-08-13 00:00:00 UTC,6.30341716600924E-8
1988-08-14 00:00:00 UTC,5.870077757208492E-8
1988-08-15 00:00:00 UTC,7.722166373014261E-8
1988-08-16 00:00:00 UTC,9.369721709617806E-8
1988-08-17 00:00:00 UTC,9.663914113389183E-8
1988-08-18 00:00:00 UTC,9.612728035790497E-8
1988-08-19 00:00:00 UTC,8.226646741604782E-8
1988-08-20 00:00:00 UTC,8.100718673631491E-8
1988-08-21 00:00:00 UTC,8.481944746563386E-8
1988-08-22 00:00:00 UTC,9.586216975776551E-8
1988-08-23 00:00:00 UTC,9.56096712911858E-8
1988-08-24 00:00:00 UTC,8.946096130557635E-8
1988-08-25 00:00:00 UTC,7.741049756759821E-8
1988-08-26 00:00:00 UTC,7.305112603717134E-8
1988-08-27 00:00:00 UTC,7.297763460201168E-8
1988-08-28 00:00:00 UTC,6.660686580062247E-8
1988-08-29 00:00:00 UTC,6.283306674959022E-8
1988-08-30 00:00:00 UTC,6.447810818599464E-8
1988-08-31 00:00:00 UTC,6.409416641872667E-8
1988-09-01 00:00:00 UTC,7.763054554743576E-8
1988-09-02 00:00:00 UTC,7.766487186700033E-8
1988-09-03 00:00:00 UTC,5.0370807969102316E-8
1988-09-04 00:00:00 UTC,4.54685533668453E-8
1988-09-05 00:00:00 UTC,3.930850667188679E-8
1988-09-06 00:00:00 UTC,3.652935021136727E-8
1988-09-07 00:00:00 UTC,3.5813378929105966E-8
1988-09-08 00:00:00 UTC,3.6497894484455173E-8
1988-09-09 00:00:00 UTC,4.287664978619432E-8
1988-09-10 00:00:00 UTC,5.51723324804243E-8
1988-09-11 00:00:00 UTC,6.660440732275674E-8
1988-09-12 00:00:00 UTC,6.715102074394963E-8
1988-09-13 00:00:00 UTC,6.882682157538511E-8
1988-09-14 00:00:00 UTC,6.845889544138117E-8
1988-09-15 00:00:00 UTC,5.550231918505233E-8
1988-09-16 00:00:00 UTC,4.622488347649778E-8
1988-09-17 00:00:00 UTC,4.795258234935318E-8
1988-09-18 00:00:00 UTC,4.8017902543051605E-8
1988-09-19 00:00:00 UTC,2.493918316304189E-8
1988-09-20 00:00:00 UTC,3.7448753431590376E-8
1988-09-21 00:00:00 UTC,5.830153781971603E-8
1988-09-22 00:00:00 UTC,4.824138244430287E-8
1988-09-23 00:00:00 UTC,5.393652102725355E-8
1988-09-24 00:00:00 UTC,4.5471796994434044E-8
1988-09-25 00:00:00 UTC,4.348103388451818E-8
1988-09-26 00:00:00 UTC,3.5879963888874045E-8
1988-09-27 00:00:00 UTC,4.50618919956014E-8
1988-09-28 00:00:00 UTC,3.373087054114876E-8
1988-09-29 00:00:00 UTC,3.466930920126288E-8
1988-09-30 00:00:00 UTC,4.360007821446743E-8
1988-10-01 00:00:00 UTC,5.280260495510447E-8
1988-10-02 00:00:00 UTC,4.868335068408669E-8
1988-10-03 00:00:00 UTC,4.9117662825892694E-8
1988-10-04 00:00:00 UTC,5.093463073535531E-8
1988-10-05 00:00:00 UTC,4.905592021486882E-8
1988-10-06 00:00:00 UTC,5.516422874052296E-8
1988-10-07 00:00:00 UTC,5.2030177499773345E-8
1988-10-08 00:00:00 UTC,4.016359156366889E-8
1988-10-09 00:00:00 UTC,3.6897674249303236E-8
1988-10-10 00:00:00 UTC,3.916737867371012E-8
1988-10-11 00:00:00 UTC,3.857044106325702E-8
1988-10-12 00:00:00 UTC,3.521721581023485E-8
1988-10-13 00:00:00 UTC,3.983751639680122E-8
1988-10-14 00:00:00 UTC,4.3019223738838264E-8
1988-10-15 00:00:00 UTC,4.0369066311995994E-8
1988-10-16 00:00:00 UTC,3.796697356506229E-8
1988-10-17 00:00:00 UTC,4.3805556515508215E-8
1988-10-18 00:00:00 UTC,5.070672415286026E-8
1988-10-19 00:00:00 UTC,4.5720405239535467E-8
1988-10-20 00:00:00 UTC,4.283462828880147E-8
1988-10-21 00:00:00 UTC,4.0991075422880385E-8
1988-10-22 00:00:00 UTC,3.118304903182434E-8
1988-10-23 00:00:00 UTC,3.11172954070571E-8
1988-10-24 00:00:00 UTC,3.1600592365066404E-8
1988-10-25 00:00:00 UTC,3.5556734445663096E-8
1988-10-26 00:00:00 UTC,2.9235133425231652E-8
1988-10-27 00:00:00 UTC,2.7509003075465444E-8
1988-10-28 00:00:00 UTC,2.7256893631033563E-8
1988-10-29 00:00:00 UTC,3.5529371444908975E-8
1988-10-30 00:00:00 UTC,3.785214985896346E-8
1988-10-31 00:00:00 UTC,3.072798193670678E-8
1988-11-01 00:00:00 UTC,2.584970282271115E-8
1988-11-02 00:00:00 UTC,3.132454295950993E-8
1988-11-03 00:00:00 UTC,3.7328266699887536E-8
1988-11-04 00:00:00 UTC,2.7134928970440342E-8
1988-11-05 00:00:00 UTC,2.4424634759157016E-8
1988-11-06 00:00:00 UTC,2.8473898794345587E-8
1988-11-07 00:00:00 UTC,2.8076787117470303E-8
1988-11-08 00:00:00 UTC,3.295552630788734E-8
1988-11-09 00:00:00 UTC,3.619662081177921E-8
1988-11-10 00:00:00 UTC,3.063513176471133E-8
1988-11-11 00:00:00 UTC,3.593113362398981E-8
1988-11-12 00:00:00 UTC,2.27719834100526E-8
1988-11-13 00:00:00 UTC,3.0484343938042E-8
1988-11-14 00:00:00 UTC,3.4184761688038634E-8
1988-11-15 00:00:00 UTC,2.9144901603217477E-8
1988-11-16 00:00:00 UTC,1.8609645380252005E-8
1988-11-17 00:00:00 UTC,2.269588961212321E-8
1988-11-18 00:00:00 UTC,2.565653822728109E-8
1988-11-19 00:00:00 UTC,2.1390828663925276E-8
1988-11-20 00:00:00 UTC,1.8419175518147313E-8
1988-11-21 00:00:00 UTC,1.834667529010403E-8
1988-11-22 00:00:00 UTC,1.955086581517662E-8
1988-11-23 00:00:00 UTC,3.0490767244373274E-8
1988-11-24 00:00:00 UTC,2.7404565727806585E-8
1988-11-25 00:00:00 UTC,2.5887427312909495E-8
1988-11-26 00:00:00 UTC,2.053775460808538E-8
1988-11-27 00:00:00 UTC,1.4506319701013126E-8
1988-11-28 00:00:00 UTC,2.2780646702358354E-8
1988-11-29 00:00:00 UTC,1.6345447662047263E-8
1988-11-30 00:00:00 UTC,1.7323767309562754E-8
1988-12-01 00:00:00 UTC,2.0181611048997183E-8
1988-12-02 00:00:00 UTC,1.7285973541447675E-8
1988-12-03 00:00:00 UTC,1.6049643392079815E-8
1988-12-04 00:00:00 UTC,1.68173350800771E-8
1988-12-05 00:00:00 UTC,1.4299002870643562E-8
1988-12-06 00:00:00 UTC,1.686387030019887E-8
1988-12-07 00:00:00 UTC,2.7955607606600097E-8
1988-12-08 00:00:00 UTC,2.050561853650379E-8
1988-12-09 00:00:00 UTC,2.0699330249840386E-8
1988-12-10 00:00:00 UTC,2.6311999690165067E-8
1988-12-11 00:00:00 UTC,2.4542911702951642E-8
1988-12-12 00:00:00 UTC,2.4990377767153404E-8
1988-12-13 00:00:00 UTC,2.5459822694529066E-8
1988-12-14 00:00:00 UTC,2.4373671081434622E-8
1988-12-15 00:00:00 UTC,2.2713438241339645E-8
1988-12-16 00:00:00 UTC,1.8011734326250917E-8
1988-12-17 00:00:00 UTC,1.9058061795362846E-8
1988-12-18 00:00:00 UTC,2.345826644045701E-8
1988-12-19 00:00:00 UTC,2.9795179656844084E-8
1988-12-20 00:00:00 UTC,2.2407865785112335E-8
1988-12-21 00:00:00 UTC,2.3082028732801518E-8
1988-12-22 00:00:00 UTC,1.5808641506964705E-8
1988-12-23 00:00:00 UTC,1.7387524309242508E-8
1988-12-24 00:00:00 UTC,1.5881983728149862E-8
1988-12-25 00:00:00 UTC,2.3795097447987246E-8
1988-12-26 00:00:00 UTC,1.8204604046445638E-8
1988-12-27 00:00:00 UTC,9.128920730461232E-9
1988-12-28 00:00:00 UTC,1.4479751619944636E-8
1988-12-29 00:00:00 UTC,1.0522739124496638E-8
1988-12-30 00:00:00 UTC,1.5532812369656313E-8
1988-12-31 00:00:00 UTC,1.7848133637698993E-8
1989-01-01 00:00:00 UTC,1.8850647265367115E-8
1989-01-02 00:00:00 UTC,1.705993568634767E-8
1989-01-03 00:00:00 UTC,2.0020660684849645E-8
1989-01-04 00:00:00 UTC,2.4354944727633665E-8
1989-01-05 00:00:00 UTC,3.151579974769447E-8
1989-01-06 00:00:00 UTC,2.2720051617852732E-8
1989-01-07 00:00:00 UTC,1.0142804818258355E-8
1989-01-08 00:00:00 UTC,7.479102670515658E-9
1989-01-09 00:00:00 UTC,1.4939512738010308E-8
1989-01-10 00:00:00 UTC,1.959011264318633E-8
1989-01-11 00:00:00 UTC,2.0584352000696526E-8
1989-01-12 00:00:00 UTC,1.3136927989876312E-8
1989-01-13 00:00:00 UTC,1.168978513987895E-8
1989-01-14 00:00:00 UTC,1.582675324129923E-8
1989-01-15 00:00:00 UTC,1.278583905417463E-8
1989-01-16 00:00:00 UTC,1.4480477261713531E-8
1989-01-17 00:00:00 UTC,1.708363939201263E-8
1989-01-18 00:00:00 UTC,1.811115168948163E-8
1989-01-19 00:00:00 UTC,2.1688695284183268E-8
1989-01-20 00:00:00 UTC,1.9686055452439177E-8
1989-01-21 00:00:00 UTC,1.6795054236240503E-8
1989-01-22 00:00:00 UTC,1.4078936239059203E-8
1989-01-23 00:00:00 UTC,1.85104944705472E-8
1989-01-24 00:00:00 UTC,2.6521881579810724E-8
1989-01-25 00:00:00 UTC,2.546280697401926E-8
1989-01-26 00:00:00 UTC,1.7559939280431536E-8
1989-01-27 00:00:00 UTC,2.1757960766422002E-8
1989-01-28 00:00:00 UTC,2.695186829271279E-8
1989-01-29 00:00:00 UTC,2.2257410137171973E-8
1989-01-30 00:00:00 UTC,2.734237902757286E-8
1989-01-31 00:00:00 UTC,2.1625798041213784E-8
1989-02-01 00:00:00 UTC,1.804220062240347E-8
1989-02-02 00:00:00 UTC,1.4770275669206967E-8
1989-02-03 00:00:00 UTC,1.0039711284548503E-8
1989-02-04 00:00:00 UTC,8.39936831198429E-9
1989-02-05 00:00:00 UTC,5.827642368672059E-9
1989-02-06 00:00:00 UTC,6.473594993394727E-9
1989-02-07 00:00:00 UTC,7.88231968584796E-9
1989-02-08 00:00:00 UTC,8.958958908067416E-9
1989-02-09 00:00:00 UTC,1.6746779962772962E-8
1989-02-10 00:00:00 UTC,2.3254942860262418E-8
1989-02-11 00:00:00 UTC,2.4709292389957227E-8
1989-02-12 00:00:00 UTC,2.314313007900637E-8
1989-02-13 00:00:00 UTC,1.8074981511517763E-8
1989-02-14 00:00:00 UTC,1.7540605412591503E-8
1989-02-15 00:00:00 UTC,1.6535773639247964E-8
1989-02-16 00:00:00 UTC,1.769987534316897E-8
1989-02-17 00:00:00 UTC,1.862198395485848E-8
1989-02-18 00:00:00 UTC,2.2856855963482303E-8
1989-02-19 00:00:00 UTC,2.794833875441327E-8
1989-02-20 00:00:00 UTC,2.7458145979153414E-8
1989-02-21 00:00:00 UTC,2.027654488756525E-8
1989-02-22 00:00:00 UTC,1.973447716352439E-8
1989-02-23 00:00:00 UTC,2.5661714531111102E-8
1989-02-24 00:00:00 UTC,2.4932521824894138E-8
1989-02-25 00:00:00 UTC,2.6727789759206644E-8
1989-02-26 00:00:00 UTC,2.872182314206384E-8
1989-02-27 00:00:00 UTC,2.232670048840646E-8
1989-02-28 00:00:00 UTC,2.1706291875034367E-8
1989-03-01 00:00:00 UTC,2.6102487282742004E-8
1989-03-02 00:00:00 UTC,3.0997828304180075E-8
1989-03-03 00:00:00 UTC,2.3458728293235254E-8
1989-03-04 00:00:00 UTC,1.1895243012816081E-8
1989-03-05 00:00:00 UTC,1.199239374471972E-8
1989-03-06 00:00:00 UTC,2.2972265867338137E-8
1989-03-07 00:00:00 UTC,3.383323843308972E-8
1989-03-08 00:00:00 UTC,4.188668256688288E-8
1989-03-09 00:00:00 UTC,3.894549394090063E-8
1989-03-10 00:00:00 UTC,3.227201972322291E-8
1989-03-11 00:00:00 UTC,2.9996876094173786E-8
1989-03-12 00:00:00 UTC,3.079865251720548E-8
1989-03-13 00:00:00 UTC,3.2076496125910126E-8
1989-03-14 00:00:00 UTC,1.6270838898435613E-8
1989-03-15 00:00:00 UTC,1.8016660163766574E-8
1989-03-16 00:00:00 UTC,2.174019897438484E-8
1989-03-17 00:00:00 UTC,2.1165769581443783E-8
1989-03-18 00:00:00 UTC,2.323864656261776E-8
1989-03-19 00:00:00 UTC,2.8550934061399857E-8
1989-03-20 00:00:00 UTC,2.5438421147327972E-8
1989-03-21 00:00:00 UTC,2.0516708332252165E-8
1989-03-22 00:00:00 UTC,2.8782872973920348E-8
1989-03-23 00:00:00 UTC,3.009780513707483E-8
1989-03-24 00:00:00 UTC,2.6574181077876347E-8
1989-03-25 00:00:00 UTC,2.596864945303423E-8
1989-03-26 00:00:00 UTC,2.672667065439782E-8
1989-03-27 00:00:00 UTC,3.0224583724702825E-8
1989-03-28 00:00:00 UTC,3.058254449683773E-8
1989-03-29 00:00:00 UTC,3.276164051158048E-8
1989-03-30 00:00:00 UTC,2.6079506554310683E-8
1989-03-31 00:00:00 UTC,2.8255881190375476E-8
1989-04-01 00:00:00 UTC,3.460440112235119E-8
1989-04-02 00:00:00 UTC,3.32813350212291E-8
1989-04-03 00:00:00 UTC,2.905849960654905E-8
1989-04-04 00:00:00 UTC,2.2077324857150415E-8
1989-04-05 00:00:00 UTC,2.6380893913824366E-8
1989-04-06 00:00:00 UTC,2.982445579391424E-8
1989-04-07 00:00:00 UTC,3.336699094802498E-8
1989-04-08 00:00:00 UTC,3.5436869438854046E-8
1989-04-09 00:00:00 UTC,2.926653053236805E-8
1989-04-10 00:00:00 UTC,1.991591069838705E-8
1989-04-11 00:00:00 UTC,2.7448699313481484E-8
1989-04-12 00:00:00 UTC,3.004668158723689E-8
1989-04-13 00:00:00 UTC,2.718800651280162E-8
1989-04-14 00:00:00 UTC,2.7153284065661865E-8
1989-04-15 00:00:00 UTC,3.092340961075024E-8
1989-04-16 00:00:00 UTC,3.601412856824027E-8
1989-04-17 00:00:00 UTC,4.674234332924243E-8
1989-04-18 00:00:00 UTC,4.0957193192525665E-8
1989-04-19 00:00:00 UTC,3.473126497510748E-8
1989-04-20 00:00:00 UTC,3.886422916821175E-8
1989-04-21 00:00:00 UTC,3.349247279516021E-8
1989-04-22 00:00:00 UTC,2.8990564615583025E-8
1989-04-23 00:00:00 UTC,2.5051271279608045E-8
1989-04-24 00:00:00 UTC,2.2821096123948337E-8
1989-04-25 00:00:00 UTC,3.4004916216190395E-8
1989-04-26 00:00:00 UTC,2.6769612304633483E-8
1989-04-27 00:00:00 UTC,2.5363480204987354E-8
1989-04-28 00:00:00 UTC,2.832949519415706E-8
1989-04-29 00:00:00 UTC,2.914409691356923E-8
1989-04-30 00:00:00 UTC,3.129896342102256E-8
1989-05-01 00:00:00 UTC,3.127901848642978E-8
1989-05-02 00:00:00 UTC,3.6764514987908115E-8
1989-05-03 00:00:00 UTC,4.030865952131535E-8
1989-05-04 00:00:00 UTC,3.6307650219669085E-8
1989-05-05 00:00:00 UTC,3.724509411995314E-8
1989-05-06 00:00:00 UTC,3.521691738228583E-8
1989-05-07 00:00:00 UTC,3.6303916317592666E-8
1989-05-08 00:00:00 UTC,4.5887457389426345E-8
1989-05-09 00:00:00 UTC,5.919918066865648E-8
1989-05-10 00:00:00 UTC,5.579198258942597E-8
1989-05-11 00:00:00 UTC,5.485026477458632E-8
1989-05-12 00:00:00 UTC,4.193766045545999E-8
1989-05-13 00:00:00 UTC,4.17726049306566E-8
1989-05-14 00:00:00 UTC,5.4355719925069934E-8
1989-05-15 00:00:00 UTC,5.675443759400878E-8
1989-05-16 00:00:00 UTC,5.761916810342882E-8
1989-05-17 00:00:00 UTC,5.377273382123349E-8
1989-05-18 00:00:00 UTC,5.467815356041683E-8
1989-05-19 00:00:00 UTC,4.451143098549437E-8
1989-05-20 00:00:00 UTC,4.763646188621351E-8
1989-05-21 00:00:00 UTC,4.7511669265531964E-8
1989-05-22 00:00:00 UTC,4.238629003339156E-8
1989-05-23 00:00:00 UTC,3.5638958451045255E-8
1989-05-24 00:00:00 UTC,2.7205965480447958E-8
1989-05-25 00:00:00 UTC,3.0457211863677E-8
1989-05-26 00:00:00 UTC,4.2958298251960514E-8
1989-05-27 00:00:00 UTC,5.323597562778559E-8
1989-05-28 00:00:00 UTC,4.664489239303293E-8
1989-05-29 00:00:00 UTC,4.10494926939009E-8
1989-05-30 00:00:00 UTC,5.173408723635475E-8
1989-05-31 00:00:00 UTC,5.353883025804862E-8
1989-06-01 00:00:00 UTC,5.99951874846738E-8
1989-06-02 00:00:00 UTC,5.515101975106518E-8
1989-06-03 00:00:00 UTC,6.260770391008919E-8
1989-06-04 00:00:00 UTC,6.383895367889636E-8
1989-06-05 00:00:00 UTC,6.066532165505123E-8
1989-06-06 00:00:00 UTC,5.671057223821663E-8
1989-06-07 00:00:00 UTC,6.209178593508113E-8
1989-06-08 00:00:00 UTC,6.729882073841509E-8
1989-06-09 00:00:00 UTC,6.992204504285837E-8
1989-06-10 00:00:00 UTC,6.819567488491884E-8
1989-06-11 00:00:00 UTC,6.623304926733908E-8
1989-06-12 00:00:00 UTC,6.825246146036079E-8
1989-06-13 00:00:00 UTC,6.5163938245405E-8
1989-06-14 00:00:00 UTC,5.8772751998503736E-8
1989-06-15 00:00:00 UTC,6.002780850167255E-8
1989-06-16 00:00:00 UTC,6.287893938861089E-8
1989-06-17 00:00:00 UTC,5.316483964179497E-8
1989-06-18 00:00:00 UTC,5.704148264840114E-8
1989-06-19 00:00:00 UTC,5.77470053997331E-8
1989-06-20 00:00:00 UTC,4.952282139925046E-8
1989-06-21 00:00:00 UTC,4.6618168880740996E-8
1989-06-22 00:00:00 UTC,4.8631420668243663E-8
1989-06-23 00:00:00 UTC,6.055511647673484E-8
1989-06-24 00:00:00 UTC,7.464458207095959E-8
1989-06-25 00:00:00 UTC,6.720724599063033E-8
1989-06-26 00:00:00 UTC,6.291906373689926E-8
1989-06-27 00:00:00 UTC,5.93489986044915E-8
1989-06-28 00:00:00 UTC,5.981514306085955E-8
1989-06-29 00:00:00 UTC,6.915318095934708E-8
1989-06-30 00:00:00 UTC,6.902514115836311E-8
1989-07-01 00:00:00 UTC,5.324012164464875E-8
1989-07-02 00:00:00 UTC,4.728726565872421E-8
1989-07-03 00:00:00 UTC,6.957834841614385E-8
1989-07-04 00:00:00 UTC,7.396262446945912E-8
1989-07-05 00:00:00 UTC,6.458235901618536E-8
1989-07-06 00:00:00 UTC,5.7237073747273826E-8
1989-07-07 00:00:00 UTC,5.03004251584116E-8
1989-07-08 00:00:00 UTC,4.654778607005028E-8
1989-07-09 00:00:00 UTC,4.6886420079772506E-8
1989-07-10 00:00:00 UTC,6.591469059458177E-8
1989-07-11 00:00:00 UTC,7.621195408091808E-8
1989-07-12 00:00:00 UTC,9.692619329371155E-8
1989-07-13 00:00:00 UTC,1.0079637746684966E-7
1989-07-14 00:00:00 UTC,9.071283102457528E-8
1989-07-15 00:00:00 UTC,9.272955026062846E-8
1989-07-16 00:00:00 UTC,7.852499095406529E-8
1989-07-17 00:00:00 UTC,5.9416922937316485E-8
1989-07-18 00:00:00 UTC,6.903591298623724E-8
1989-07-19 00:00:00 UTC,7.661044065798706E-8
1989-07-20 00:00:00 UTC,8.15213709870477E-8
1989-07-21 00:00:00 UTC,8.210894719695716E-8
1989-07-22 00:00:00 UTC,8.043932808732279E-8
1989-07-23 00:00:00 UTC,8.393736550260655E-8
1989-07-24 00:00:00 UTC,8.955519348319285E-8
1989-07-25 00:00:00 UTC,8.84068782625036E-8
1989-07-26 00:00:00 UTC,8.41101552850887E-8
1989-07-27 00:00:00 UTC,8.625091396652351E-8
1989-07-28 00:00:00 UTC,8.563749531731446E-8
1989-07-29 00:00:00 UTC,8.598519940505867E-8
1989-07-30 00:00:00 UTC,9.119239052779449E-8
1989-07-31 00:00:00 UTC,1.0172615816372854E-7
1989-08-01 00:00:00 UTC,1.0771778136131616E-7
1989-08-02 00:00:00 UTC,9.56083141545605E-8
1989-08-03 00:00:00 UTC,7.785070721411103E-8
1989-08-04 00:00:00 UTC,6.75075284561899E-8
1989-08-05 00:00:00 UTC,7.31479303794913E-8
1989-08-06 00:00:00 UTC,8.381947225188924E-8
1989-08-07 00:00:00 UTC,9.024964242598799E-8
1989-08-08 00:00:00 UTC,8.71382610512228E-8
1989-08-09 00:00:00 UTC,9.383686716546435E-8
1989-08-10 00:00:00 UTC,9.546127444082231E-8
1989-08-11 00:00:00 UTC,9.73498899270453E-8
1989-08-12 00:00:00 UTC,1.0612257739239794E-7
1989-08-13 00:00:00 UTC,9.467247252814559E-8
1989-08-14 00:00:00 UTC,8.167339160536358E-8
1989-08-15 00:00:00 UTC,8.382563265740828E-8
1989-08-16 00:00:00 UTC,8.774067339345493E-8
1989-08-17 00:00:00 UTC,8.91622988774543E-8
1989-08-18 00:00:00 UTC,8.981757559922698E-8
1989-08-19 00:00:00 UTC,7.763704701346796E-8
1989-08-20 00:00:00 UTC,7.883571129241318E-8
1989-08-21 00:00:00 UTC,6.993647616582166E-8
1989-08-22 00:00:00 UTC,7.007250246715557E-8
1989-08-23 00:00:00 UTC,7.353126108000652E-8
1989-08-24 00:00:00 UTC,7.146871183749681E-8
1989-08-25 00:00:00 UTC,6.072706071336142E-8
1989-08-26 00:00:00 UTC,5.9258315587840116E-8
1989-08-27 00:00:00 UTC,8.184883881767746E-8
1989-08-28 00:00:00 UTC,6.728004109390895E-8
1989-08-29 00:00:00 UTC,7.727037854010632E-8
1989-08-30 00:00:00 UTC,7.998061590797079E-8
1989-08-31 00:00:00 UTC,5.937268454658806E-8
1989-09-01 00:00:00 UTC,7.556193537539002E-8
1989-09-02 00:00:00 UTC,7.213643726800001E-8
1989-09-03 00:00:00 UTC,6.379139705359194E-8
1989-09-04 00:00:00 UTC,7.01908788869332E-8
1989-09-05 00:00:00 UTC,7.172612015438062E-8
1989-09-06 00:00:00 UTC,6.208966851772857E-8
1989-09-07 00:00:00 UTC,7.34530019030899E-8
1989-09-08 00:00:00 UTC,7.62467919912524E-8
1989-09-09 00:00:00 UTC,6.410537167766961E-8
1989-09-10 00:00:00 UTC,5.9032270627312755E-8
1989-09-11 00:00:00 UTC,5.4325596465787385E-8
1989-09-12 00:00:00 UTC,5.34633706195109E-8
1989-09-13 00:00:00 UTC,4.9546947877843195E-8
1989-09-14 00:00:00 UTC,3.9545525964967965E-8
1989-09-15 00:00:00 UTC,3.970803064134998E-8
1989-09-16 00:00:00 UTC,3.9042724608862045E-8
1989-09-17 00:00:00 UTC,4.657324481627256E-8
1989-09-18 00:00:00 UTC,6.045591049996801E-8
1989-09-19 00:00:00 UTC,7.23277864267402E-8
1989-09-20 00:00:00 UTC,8.042604093816408E-8
1989-09-21 00:00:00 UTC,5.9596885648716125E-8
1989-09-22 00:00:00 UTC,5.144030978954106E-8
1989-09-23 00:00:00 UTC,5.169135519622614E-8
1989-09-24 00:00:00 UTC,4.6320476343453265E-8
1989-09-25 00:00:00 UTC,5.277906822698242E-8
1989-09-26 00:00:00 UTC,5.272494973951325E-8
1989-09-27 00:00:00 UTC,5.581062012538496E-8
1989-09-28 00:00:00 UTC,5.7778347439807476E-8
1989-09-29 00:00:00 UTC,6.157601006862023E-8
1989-09-30 00:00:00 UTC,4.958499388862947E-8
1989-10-01 00:00:00 UTC,3.4157594086536847E-8
1989-10-02 00:00:00 UTC,4.690842203558532E-8
1989-10-03 00:00:00 UTC,4.989814783584734E-8
1989-10-04 00:00:00 UTC,5.5808438759186174E-8
1989-10-05 00:00:00 UTC,3.786819391393692E-8
1989-10-06 00:00:00 UTC,3.841319795583331E-8
1989-10-07 00:00:00 UTC,3.984317586969155E-8
1989-10-08 00:00:00 UTC,3.010011440096605E-8
1989-10-09 00:00:00 UTC,3.3930813714277974E-8
1989-10-10 00:00:00 UTC,3.5506886320035846E-8
1989-10-11 00:00:00 UTC,2.7274365876905904E-8
1989-10-12 00:00:00 UTC,2.8228866355561877E-8
1989-10-13 00:00:00 UTC,2.784548236434148E-8
1989-10-14 00:00:00 UTC,3.0339240453258753E-8
1989-10-15 00:00:00 UTC,3.920133906376577E-8
1989-10-16 00:00:00 UTC,3.963308969900936E-8
1989-10-17 00:00:00 UTC,3.380778323958111E-8
1989-10-18 00:00:00 UTC,3.0844049092593195E-8
1989-10-19 00:00:00 UTC,2.189343994984938E-8
1989-10-20 00:00:00 UTC,2.656143394119681E-8
1989-10-21 00:00:00 UTC,3.525449798758018E-8
1989-10-22 00:00:00 UTC,4.0752677676891835E-8
1989-10-23 00:00:00 UTC,4.1505607839553704E-8
1989-10-24 00:00:00 UTC,3.641551060695747E-8
1989-10-25 00:00:00 UTC,3.4775581525536836E-8
1989-10-26 00:00:00 UTC,3.4358084377572595E-8
1989-10-27 00:00:00 UTC,2.618208760907237E-8
1989-10-28 00:00:00 UTC,2.4449034796703017E-8
1989-10-29 00:00:00 UTC,2.1802854632824165E-8
1989-10-30 00:00:00 UTC,2.0006567069685843E-8
1989-10-31 00:00:00 UTC,1.7928567075387036E-8
1989-11-01 00:00:00 UTC,2.1920614656778525E-8
1989-11-02 00:00:00 UTC,1.848100161794264E-8
1989-11-03 00:00:00 UTC,2.0452500137935203E-8
1989-11-04 00:00:00 UTC,2.789295194816077E-8
1989-11-05 00:00:00 UTC,2.9244654697890837E-8
1989-11-06 00:00:00 UTC,2.6348109471996395E-8
1989-11-07 00:00:00 UTC,2.305584523298876E-8
1989-11-08 00:00:00 UTC,1.977611674419677E-8
1989-11-09 00:00:00 UTC,2.7940865621189914E-8
1989-11-10 00:00:00 UTC,3.360595002277478E-8
1989-11-11 00:00:00 UTC,3.3349696337836576E-8
1989-11-12 00:00:00 UTC,2.9419796376828344E-8
1989-11-13 00:00:00 UTC,2.591391812245547E-8
1989-11-14 00:00:00 UTC,2.2185371761906936E-8
1989-11-15 00:00:00 UTC,1.5008673415195517E-8
1989-11-16 00:00:00 UTC,1.4865921826867634E-8
1989-11-17 00:00:00 UTC,2.132310683577998E-8
1989-11-18 00:00:00 UTC,2.1118840010103668E-8
1989-11-19 00:00:00 UTC,2.610033789096633E-8
1989-11-20 00:00:00 UTC,2.6763304461496773E-8
1989-11-21 00:00:00 UTC,2.7661299029091424E-8
1989-11-22 00:00:00 UTC,2.3798092385618475E-8
1989-11-23 00:00:00 UTC,1.7662976858900947E-8
1989-11-24 00:00:00 UTC,2.0437989078914143E-8
1989-11-25 00:00:00 UTC,2.953549405049216E-8
1989-11-26 00:00:00 UTC,2.8516048189430876E-8
1989-11-27 00:00:00 UTC,1.8926417766351733E-8
1989-11-28 00:00:00 UTC,1.4000285375459498E-8
1989-11-29 00:00:00 UTC,1.2818142103299124E-8
1989-11-30 00:00:00 UTC,1.5256619079195843E-8
1989-12-01 00:00:00 UTC,1.500732693671125E-8
1989-12-02 00:00:00 UTC,1.4800124681357829E-8
1989-12-03 00:00:00 UTC,1.6949362802165524E-8
1989-12-04 00:00:00 UTC,2.1815644402067846E-8
1989-12-05 00:00:00 UTC,2.7583899608885076E-8
1989-12-06 00:00:00 UTC,3.243249935280801E-8
1989-12-07 00:00:00 UTC,2.7192113449814315E-8
1989-12-08 00:00:00 UTC,2.2632637097785846E-8
1989-12-09 00:00:00 UTC,2.2308208613708302E-8
1989-12-10 00:00:00 UTC,2.3070079180342873E-8
1989-12-11 00:00:00 UTC,1.3635368389941505E-8
1989-12-12 00:00:00 UTC,1.3797144760019364E-8
1989-12-13 00:00:00 UTC,1.6022227100620512E-8
1989-12-14 00:00:00 UTC,2.0338086770266273E-8
1989-12-15 00:00:00 UTC,1.9679076146417174E-8
