Time,air_temperature[unit:K]
1984-11-25 00:00:00 UTC,248.11849975585938
1984-11-26 00:00:00 UTC,247.441162109375
1984-11-27 00:00:00 UTC,247.26806640625
1984-11-28 00:00:00 UTC,247.94369506835938
1984-11-29 00:00:00 UTC,247.65115356445312
1984-11-30 00:00:00 UTC,247.61582946777344
1984-12-01 00:00:00 UTC,247.67135620117188
1984-12-02 00:00:00 UTC,247.34544372558594
1984-12-03 00:00:00 UTC,247.4602813720703
1984-12-04 00:00:00 UTC,247.2523956298828
1984-12-05 00:00:00 UTC,247.26055908203125
1984-12-06 00:00:00 UTC,247.95005798339844
1984-12-07 00:00:00 UTC,248.51060485839844
1984-12-08 00:00:00 UTC,248.57630920410156
1984-12-09 00:00:00 UTC,248.362548828125
1984-12-10 00:00:00 UTC,248.32098388671875
1984-12-11 00:00:00 UTC,248.35479736328125
1984-12-12 00:00:00 UTC,247.824462890625
1984-12-13 00:00:00 UTC,247.27687072753906
1984-12-14 00:00:00 UTC,247.22341918945312
1984-12-15 00:00:00 UTC,247.5947265625
1984-12-16 00:00:00 UTC,247.5537109375
1984-12-17 00:00:00 UTC,247.34649658203125
1984-12-18 00:00:00 UTC,247.48875427246094
1984-12-19 00:00:00 UTC,247.7749786376953
1984-12-20 00:00:00 UTC,247.7484588623047
1984-12-21 00:00:00 UTC,247.50570678710938
1984-12-22 00:00:00 UTC,247.57943725585938
1984-12-23 00:00:00 UTC,247.8657684326172
1984-12-24 00:00:00 UTC,247.55714416503906
1984-12-25 00:00:00 UTC,247.818603515625
1984-12-26 00:00:00 UTC,248.11378479003906
1984-12-27 00:00:00 UTC,248.3044891357422
1984-12-28 00:00:00 UTC,248.29544067382812
1984-12-29 00:00:00 UTC,247.91751098632812
1984-12-30 00:00:00 UTC,248.04090881347656
1984-12-31 00:00:00 UTC,247.62596130371094
1985-01-01 00:00:00 UTC,247.04855346679688
1985-01-02 00:00:00 UTC,247.0861358642578
1985-01-03 00:00:00 UTC,247.49745178222656
1985-01-04 00:00:00 UTC,247.8885955810547
1985-01-05 00:00:00 UTC,248.1258087158203
1985-01-06 00:00:00 UTC,247.95411682128906
1985-01-07 00:00:00 UTC,247.79888916015625
1985-01-08 00:00:00 UTC,247.4405059814453
1985-01-09 00:00:00 UTC,247.12014770507812
1985-01-10 00:00:00 UTC,247.1641082763672
1985-01-11 00:00:00 UTC,246.80526733398438
1985-01-12 00:00:00 UTC,246.93763732910156
1985-01-13 00:00:00 UTC,247.53672790527344
1985-01-14 00:00:00 UTC,247.46035766601562
1985-01-15 00:00:00 UTC,247.6773681640625
1985-01-16 00:00:00 UTC,247.2066650390625
1985-01-17 00:00:00 UTC,247.81736755371094
1985-01-18 00:00:00 UTC,247.88282775878906
1985-01-19 00:00:00 UTC,247.66110229492188
1985-01-20 00:00:00 UTC,246.95790100097656
1985-01-21 00:00:00 UTC,246.9365997314453
1985-01-22 00:00:00 UTC,247.0081024169922
1985-01-23 00:00:00 UTC,247.3256378173828
1985-01-24 00:00:00 UTC,247.51519775390625
1985-01-25 00:00:00 UTC,247.6288299560547
1985-01-26 00:00:00 UTC,247.7493896484375
